Citta';Data;Ora;Luogo;Latitudine;Longitudine;Illesi;Feriti;Riservata;Decessi;Natura
Bergamo;2017-12-01;12:30; VIA CARDUCCI G. controstrada dir. curno uscita auchan;45.6893; 9.6494;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-12-01;07:45; VIA SUARDI all'intersezione semaforizzata con VIA NOLI;45.7022; 9.6815;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-30;12:15; VIA MORONI GIANBATTISTA in prossimità del civico n.372;45.6821; 9.6542;1;1;0;0;Tamponamento
Bergamo;2017-11-30;09:00; V.LE GIULIO CESARE in prossimità del civico n.15;45.7075; 9.6805;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-30;15:00; VIA BORGO PALAZZO all'intersezione con VIA BONO B.;45.6958; 9.6838;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-30;09:30; VIA FRIZZONI all'intersezione semaforizzata con VIA PIGNOLO;45.6983; 9.6774;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-29;09:05; VIA PETRARCA all'intersezione semaforizzata con VIA LOCATELLI;45.6973; 9.6699;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-29;07:27; VIA MAJ in prossimità del civico n.29/d;45.6953; 9.6819;1;2;0;0;Investimento di pedone
Bergamo;2017-11-29;08:20; VIA PIATTI in prossimità del civico n.8A;45.6933; 9.6883;2;0;0;0;Scontro posteriore laterale sinistro tra veicoli in marcia
Bergamo;2017-11-29;14:00; VIA DELLA GRUMELLINA in prossimità del palo luce n.3;45.6761; 9.6523;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-29;12:45; VIA BORGO PALAZZO in prossimità del civico n.116;45.694; 9.6919;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-29;18:00; CIRCONVALLAZIONE PALTRINIANO in prossimità del palo luce n.7;45.6784; 9.672;1;1;0;0;Tamponamento
Bergamo;2017-11-29;18:30; VIA ZANICA altezza arti Grafiche;45.6717; 9.6743;2;0;1;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-29;23:45; VIA CODUSSI M. in corrispondenza del civico n.19/A;45.7021; 9.6848;0;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-11-29;09:10; VIA BRIANTEA palo illuminazione pubblica 28;45.6894; 9.6388;0;2;0;0;Tamponamento
Bergamo;2017-11-29;19:05; VIA RUGGERI DA STABELLO in corrispondenza del civico n.19;45.7152; 9.6657;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-29;08:00; VIA SAN BERNARDINO in prossimità del civico n.32;45.691; 9.6637;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-29;20:10; VIA BROSETA in prossimità del civico n.67;45.6933; 9.6546;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-28;16:40; VIA SAN GIOVANNI BOSCO all'intersezione semaforizzata con VIA LUZZATTI;45.6848; 9.6752;3;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-28;22:00; Via SANT'ANTONINO in prossimità del civico n.3/B;45.6931; 9.6619;2;0;0;0;Veicolo in marcia contro veicoli in arresto
Bergamo;2017-11-28;13:50; Via per Orio all'intersezione con ROTATORIA VIA PER ORIO;45.6802; 9.6812;2;0;0;0;Tamponamento
Bergamo;2017-11-28;12:35; VIA BROSETA all'intersezione con VIA BRIGATA ;45.6935; 9.6531;0;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-28;16:05; VIALE VITTORIO EMANUELE II in prossimità del civico n.79;45.7029; 9.6722;1;1;0;0;Tamponamento
Bergamo;2017-11-28;16:05; Circonvallazione delle Valli possimità via Gleno dir.Valli;45.7012; 9.696;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-27;18:35; PIAZZALE OBERDAN GUGLIELMO all'intersezione semaforizzata con VIA BORGO SANTA CATERINA;45.704; 9.6777;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-27;08:30; VIA BUTTARO entrata parcheggio Monterosso;45.7122; 9.6866;1;1;0;0;Tamponamento
Bergamo;2017-11-27;15:40; V.LE VITTORIO EMANUELE all'intersezione semaforizzata con VIA PETRARCA;45.6963; 9.6683;2;0;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-11-27;16:30; VIA CORRENTI C. in prossimità del distributore ESSO;45.7064; 9.6985;2;1;0;0;Tamponamento
Bergamo;2017-11-27;23:55; VIA CELADINA all'intersezione con VIA MONTE MENNA;45.6917; 9.7113;1;0;0;0;angolare anteriore destro/posteriore fra veicoli in movimento
Bergamo;2017-11-27;15:50; VIA ZANICA in corrispondenza del civico n.45;45.6821; 9.6728;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-26;00:05; VIA BORGO PALAZZO all'intersezione semaforizzata con VIA PIZZO RECASTELLO;45.6913; 9.7004;3;0;0;0;Tamponamento Multiplo
Bergamo;2017-11-26;12:30; VIA SAN BERNARDINO all'intersezione con VIA GALLI;45.6808; 9.6618;2;1;0;0;Tamponamento
Bergamo;2017-11-26;15:15; VIA CARDUCCI G. all'intersezione semaforizzata con VIA MORONI GIANBATTISTA;45.6881; 9.6601;1;1;0;0;Investimento di pedone
Bergamo;2017-11-25;10:20; SS671 in corrispondenza della chilometrica3.9;45.6755; 9.6472;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-25;07:55; VIA SUARDI all'intersezione semaforizzata con VIA NOLI;45.7022; 9.6814;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-11-25;19:25; VIA SAN GIOVANNI BOSCO rot inters. circPaltriniano via Don Bosco dir.Orio;45.6819; 9.6786;5;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-25;01:15; SS671 svincolo rotonda per Curnasco;45.676; 9.6567;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-25;15:30; ROTATORIA VIA PER ORIO all'intersezione con SVINCOLO 671;45.6769; 9.6683;2;0;0;0;Fuoriuscita dalla sede stradale
Bergamo;2017-11-25;18:50; S.P. 671 Km 4.8 direzione Curno;45.676; 9.6577;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-25;22:25; VIA MONTE ORTIGARA in prossimità del civico n.7;45.7006; 9.6703;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-24;17:45; VIA TREMANA in prossimità del civico n.13;45.7129; 9.6822;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-24;13:00; VIA BETTY AMBIVERI in corrispondenza del civico n.5;45.6821; 9.6765;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-24;19:40; VIA SAN BERNARDINO all'intersezione semaforizzata con CIRCONV. POMPINIANO;45.6827; 9.6622;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-24;12:50; ROTATORIA CARDUCCI all'intersezione con VIA GAUDENZI;45.6893; 9.656;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-11-24;11:20; VIA CORRIDONI F. all'intersezione con VIA QUINTO ALPINI;45.7079; 9.6921;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-24;11:00; DON BOSCO in prossimità del civico n.7;45.6882; 9.6715;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-24;19:10; VIA DE OSA in corrispondenza del civico n.8;45.7089; 9.6768;2;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-11-23;14:30; VIA EUROPA all'intersezione semaforizzata con VIA GAVAZZENI;45.6896; 9.6801;1;1;0;0;Investimento di pedone
Bergamo;2017-11-23;00:15; SANT ALESSANDRO in prossimità del civico n.52;45.6951; 9.6644;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-23;07:46; CIRCONVALLAZIONE MUGAZZONE palo luce 64;45.6909; 9.6901;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-22;18:30; VIA BORGO PALAZZO in prossimità del civico n.82;45.6955; 9.6852;4;1;0;0;Tamponamento Multiplo
Bergamo;2017-11-22;18:10; VIA GARIBALDI in corrispondenza del civico n.16/A;45.6956; 9.662;2;1;0;0;Tamponamento Multiplo
Bergamo;2017-11-22;11:30; S.P. 671 svincolo che adduce verso l'ospedale;45.6847; 9.6304;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-11-22;07:15; VIA DELLE VALLI prossimità Q8;45.6981; 9.695;3;0;0;0;Tamponamento
Bergamo;2017-11-22;07:20; VIA DELLE VALLI palo luce 22 direzione Curno;45.698; 9.6949;1;0;0;0;Tamponamento
Bergamo;2017-11-22;10:45; CAMOZZI all'intersezione semaforizzata con VIA STOPPANI;45.6962; 9.6748;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-22;15:35; VIA GLENO in corrispondenza del civico n.54;45.6949; 9.7068;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-21;15:00; VIA MONTE ORTIGARA lato opposto civico 13;45.7007; 9.6705;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-21;15:30; VIA ZANICA in corrispondenza del civico n.69;45.6799; 9.6727;3;0;0;0;Tamponamento Multiplo
Bergamo;2017-11-20;12:50; VIA F.LLI CALVI in prossimità del civico n.4/a;45.6896; 9.6665;1;1;0;0;Infortunio per sola frenata improvvisa
Bergamo;2017-11-20;19:20; VIA DELLE VALLI all'intersezione con VIALE VENEZIA;45.6959; 9.6938;0;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-20;22:15; AUTOSTRADA all'intersezione semaforizzata con VIA SAN GIORGIO;45.688; 9.6676;4;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-20;14:10; VIA RIVA DI VILLASANTA all'intersezione con ROTONDA SANTA LUCIA;45.7; 9.6579;1;1;0;0;Tamponamento
Bergamo;2017-11-19;12:20; SP671 in prossimità della chilometrica6.3;45.6756; 9.6738;0;6;0;0;Tamponamento Multiplo
Bergamo;2017-11-18;12:10; VIALE VITTORIO EMANUELE II all'intersezione semaforizzata con VIA TASCA;45.6963; 9.6681;5;0;0;0;Tamponamento
Bergamo;2017-11-18;21:45; PIAZZA CARRARA GIACOMO in corrispondenza del civico n.80;45.7039; 9.6762;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-18;17:55; VIA BROSETA in prossimità del civico n.66;45.6928; 9.6571;1;1;0;0;Investimento di pedone
Bergamo;2017-11-18;11:00; LARGO DECORATI AL VALOR CIVILE all'intersezione con VIA BIANZANA;45.7043; 9.694;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-18;14:15; VIA SAN BERNARDINO in prossimità del civico n.32;45.6918; 9.6637;1;1;0;0;Scontro anteriore/posteriore fra veicoli in marcia
Bergamo;2017-11-18;19:05; VIA MAJ all'intersezione con VIA MANZONI;45.694; 9.6768;6;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-18;14:55; CIRCONVALLAZIONE PLORZANO rampa immissione cironv. dalla rotonda Monterosso;45.7133; 9.6835;3;0;0;0;Tamponamento
Bergamo;2017-11-18;19:20; VIA FERMI E. in prossimità del civico n.10;45.6808; 9.6594;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-17;19:55; S.P. 671 sottopasso San Bernardino;45.6761; 9.6628;4;0;0;0;Tamponamento Multiplo
Bergamo;2017-11-17;08:00; VIA MAZZI in prossimità del civico n.46;45.6994; 9.6802;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-17;23:10; VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con PIAZZALE MARCONI GUGLIELMO;45.6911; 9.6742;1;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-17;16:30; VIA EUROPA in prossimità del palo luce n.11;45.6879; 9.6823;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-17;18:50; VIA PETRARCA corrispondenza via Brigata orobica direz.via Verdi;45.6968; 9.6692;2;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-17;01:35; LARGO TIRONI GIUSEPPE altezza cabina semaforica Sibestar;45.6868; 9.6629;0;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-17;14:55; LARGO DECORATI AL VALOR CIVILE all'intersezione con VIA DEI BERSAGLIERI;45.7041; 9.6952;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-16;11:30; VIA BROSETA in prossimità del civico n.63;45.6933; 9.6552;1;0;1;0;Investimento di pedone
Bergamo;2017-11-16;07:10; VIA FRIZZONI all'intersezione semaforizzata con VIA MURAINE;45.6995; 9.6784;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-16;08:40; VIA BORGO PALAZZO in corrispondenza del civico n.203;45.6905; 9.7047;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-16;13:00; PIAZZA MERCATO FIENO in corrispondenza del civico n.5;45.7046; 9.665;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-16;18:45; VIA MUZIO in corrispondenza del civico n.19;45.6716; 9.6615;1;0;1;0;Investimento di pedone
Bergamo;2017-11-16;12:25; VIA SPAVENTA in prossimità del civico n.52;45.6918; 9.667;1;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-11-15;14:00; VIA LEGRENZI in prossimità del civico n.4;45.7114; 9.6854;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-11-15;12:30; VIA PINAMONTE DA BREMBATE in prossimità del civico n.1;45.6948; 9.6811;1;2;0;0;Investimento di pedone
Bergamo;2017-11-15;15:55; VIA BORGO PALAZZO all'intersezione semaforizzata con VIA PIZZO REDORTA;45.6896; 9.7067;0;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-15;20:10; VIALE ROMA all'intersezione semaforizzata con VIA TASCA;45.6963; 9.6683;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-15;09:50; VIA PREVITALI in prossimità del civico n.22;45.6889; 9.6619;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-15;00:21; VIA BORGO PALAZZO all'intersezione semaforizzata con VIALE PIROVANO;45.6927; 9.6951;1;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-15;17:30; VIA SAN BERNARDINO in prossimità del civico n.113;45.6812; 9.6618;2;1;0;0;Tamponamento
Bergamo;2017-11-15;19:55; LARGO PORTA NUOVA all'intersezione semaforizzata con VIALE PAPA GIOVANNI XXIII;45.6942; 9.6707;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-15;10:00; VIA PIGNOLO in prossimità del civico n.104;45.702; 9.6727;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-15;15:50; VIA VERDI all'intersezione con VIA SANTA ELISABETTA;45.6993; 9.6734;1;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-11-14;18:00; VIA CARNOVALI in prossimità del civico n.88;45.6869; 9.6699;1;1;0;0;Tamponamento
Bergamo;2017-11-14;11:10; ROTATORIA VIA PER ORIO direzione autostrada;45.6769; 9.6842;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-14;07:45; L.GO TIRONI all'intersezione con VIA SAN GIORGIO;45.687; 9.6627;2;0;0;0;Tamponamento
Bergamo;2017-11-14;10:15; VIA BORGO CANALE in prossimità del civico n.80/b;45.7002; 9.6486;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-13;23:15; VIA MORONI GIANBATTISTA all'intersezione semaforizzata con VIA CARDUCCI G.;45.6882; 9.66;1;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-11-13;09:40; VIA BAIONI in corrispondenza del civico n.18;45.7074; 9.6768;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-13;17:20; VIA DIVISIONE JULIA in corrispondenza del civico n.6;45.6957; 9.6779;4;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-13;17:45; VIA BORGO PALAZZO all'intersezione semaforizzata con VIA DASTE E SPALENGA;45.6911; 9.701;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-12;19:00; VIA BONOMELLI G. in prossimità del civico n.13;45.6897; 9.6718;2;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-11-12;08:15; ROTATORIA VIA PER ORIO all'intersezione con S.P. 591;45.677; 9.6852;1;0;0;0;Fuoriuscita dalla sede stradale
Bergamo;2017-11-12;11:15; VIALE DELLE MURA all'intersezione con VICOLO BETTAMI;45.7027; 9.6606;2;0;0;0;Infortunio per caduta da veicolo
Bergamo;2017-11-12;14:30; ROTATORIA SAN BERNARDINO all'intersezione semaforizzata con VIA SAN BERNARDINO;45.6983; 9.6773;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-11;15:45; VIA GRUMELLO in prossimità del civico n.45;45.6734; 9.6433;4;0;0;0;Tamponamento
Bergamo;2017-11-11;13:40; CIRCONV. MUGAZZONE in corrispondenza del palo luce n.26;45.6844; 9.6819;3;0;0;0;Tamponamento
Bergamo;2017-11-10;09:30; VIA CERASOLI F. in prossimità del civico n.2;45.6865; 9.6577;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-11-10;06:00; VIA STATUTO in prossimità del civico n.86;45.7021; 9.6518;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-11-10;16:45; VIA BRIANTEA all'intersezione con ROTONDA LOCATELLI PIETRO ANTONIO;45.6905; 9.6309;2;1;0;0;Tamponamento
Bergamo;2017-11-10;18:35; VIA SAN GIOVANNI BOSCO all'intersezione semaforizzata con CIRCONVALLAZIONE PALTRINIANO;45.6823; 9.6785;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-10;17:20; VIA MILAZZO in corrispondenza del civico n.5;45.7063; 9.686;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-10;14:45; VIA SAN LORENZO in corrispondenza del civico n.25;45.7059; 9.6649;1;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-11-10;08:40; VIA CORRIDONI F. all'intersezione con VIA GUSMINI;45.7091; 9.6944;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-09;18:10; AUTOSTRADA all'intersezione con VIA MAGRINI;45.6742; 9.6689;3;0;0;0;Tamponamento
Bergamo;2017-11-09;11:00; Via DELL' AZZANELLA all'intersezione con VIA DELL'INDUSTRIA;45.6693; 9.6637;3;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-11-09;16:00; VIA CORRIDONI F. in prossimità del civico n.39;45.7083; 9.6932;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-09;08:25; VIA DEI CANIANA poco oltre ponte ferroviario;45.686; 9.661;2;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-09;10:45; VIALE DELLE MURA fronte vicolo Bettami;45.7028; 9.6605;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-09;11:30; VIA SAN GIOVANNI BOSCO rotonda direzione valli;45.682; 9.6785;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-09;12:00; VIA MAJ all'intersezione semaforizzata con VIA MARTIRI DI CEFALONIA;45.6944; 9.6778;4;0;0;0;Tamponamento
Bergamo;2017-11-09;15:10; VIA DEI CANIANA in prossimità del civico n.1;45.6866; 9.662;3;1;0;0;Investimento di pedone
Bergamo;2017-11-09;20:15; VIA ALBERICO DA ROSCIATE in prossimità del civico n.9;45.7045; 9.681;4;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-08;15:45; VIA BATTISTI C. all'intersezione con PIAZZALE TIRABOSCHI ENRICO;45.7032; 9.6777;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-08;05:50; VIA MARTINELLA all'intersezione semaforizzata con VIA CORRENTI C.;45.71; 9.7028;1;1;0;0;Investimento di pedone
Bergamo;2017-11-08;19:15; VIA ROVELLI all'intersezione con VIA TOLSTOJ;45.6907; 9.6915;3;1;0;0;Tamponamento
Bergamo;2017-11-08;07:20; ROTONDA LOCATELLI PIETRO ANTONIO all'intersezione con VIA BELLINI V.;45.6906; 9.6301;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-08;09:00; VIA MONTE ORTIGARA all'intersezione con VIA ZAMBIANCHI;45.6999; 9.6692;1;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-08;15:55; VIA MURAINE all'intersezione semaforizzata con VIA SAN GIOVANNI;45.7014; 9.6779;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-08;07:35; VIA TORINO all'intersezione con VIA ALBORGHETTI F.;45.6979; 9.6579;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-08;12:15; VIA PALMA IL VECCHIO all'intersezione con VIA SCURI ENRICO;45.6912; 9.6597;1;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-07;18:00; VIA SALVO D'ACQUISTO all'intersezione semaforizzata con VIA GOETHE WOLFGANG;45.689; 9.6488;2;0;0;0;Tamponamento
Bergamo;2017-11-07;09:30; VIA GRUMELLO in prossimità del civico n.8;45.6773; 9.6481;1;1;0;0;Tamponamento
Bergamo;2017-11-07;17:45; VIA SALVO D'ACQUISTO all'intersezione semaforizzata con VIA BRIANTEA;45.689; 9.6508;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-07;16:05; SVINCOLO 671 uscita che adduce alla rotonda autostrada;45.676; 9.6567;1;2;0;0;Tamponamento
Bergamo;2017-11-07;11:00; VIA SAN GIORGIO all'intersezione semaforizzata con VIA AUTOSTRADA;45.688; 9.6674;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-11-07;16:20; VIA DELL'AZZANELLA in corrispondenza del civico n.7;45.6744; 9.6647;0;1;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-11-07;17:45; VIA CODUSSI M. in prossimità del palo luce n.11;45.7019; 9.6836;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-07;21:45; VIA QUINTO ALPINI all'intersezione con VIA DEPRETIS;45.706; 9.6943;2;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-11-06;08:50; VIA BORGO PALAZZO all'intersezione con VIA CELADINA;45.6927; 9.6951;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-06;08:15; VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI;45.6726; 9.6423;0;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-06;10:00; CIRCONVALLAZIONE MUGAZZONE all'intersezione con VIA EUROPA;45.6854; 9.6837;1;1;0;0;Tamponamento
Bergamo;2017-11-06;18:45; VIA SALVO D'ACQUISTO rotatoria;45.6889; 9.646;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-05;14:30; VIA DELLE VALLI rampa immissione circ Plorzano;45.7022; 9.6958;1;0;0;0;Fuoriuscita dalla sede stradale
Bergamo;2017-11-05;21:00; VIA ROSMINI A. all'intersezione con VIA MILANO;45.6994; 9.6598;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-11-05;16:15; VIA MADONNA DEL BOSCO secondo tornante dir. periferia;45.7036; 9.6289;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-05;18:30; VIA FORO BOARIO mensa caritas;45.693; 9.6765;2;0;0;0;Tamponamento
Bergamo;2017-11-05;23:30; VIA S. GIORGIO in prossimità del civico n.11-13-15;45.6879; 9.6672;5;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-11-05;17:15; S.P. 671 in prossimità della chilometrica6.8;45.6761; 9.6836;4;1;0;0;Tamponamento
Bergamo;2017-11-04;09:00; S.P. 671 in prossimità della chilometrica5.3;45.6762; 9.6645;3;2;0;0;Scontro laterale fra veicoli in marcia
